order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
46443,8510,Pending,2/2/2023,1/14/2021,2/2/2023,22,123
46444,7235,Shipped,2/2/2018,4/29/2018,2/2/2018,50,96
46445,2983,Cancelled,1/20/2022,6/5/2019,1/20/2022,20,189
46446,3221,Cancelled,5/2/2023,4/5/2019,5/2/2023,16,99
46447,3811,Cancelled,12/24/2021,1/15/2020,12/24/2021,21,119
46448,8194,Shipped,12/16/2022,6/7/2020,12/16/2022,30,69
46449,7653,Pending,4/11/2019,9/4/2022,4/11/2019,22,100
46450,9946,Shipped,10/25/2020,7/27/2021,10/25/2020,3,171
46451,1503,Shipped,4/27/2022,8/14/2021,4/27/2022,32,94
46452,669,Cancelled,10/9/2021,10/15/2020,10/9/2021,16,100
46453,9048,Cancelled,10/9/2021,12/16/2019,10/9/2021,45,6
46454,9542,Shipped,3/24/2020,5/4/2020,3/24/2020,4,167
46455,6694,Cancelled,1/25/2018,3/30/2019,1/25/2018,50,25
46456,8950,Shipped,11/12/2019,11/19/2021,11/12/2019,35,76
46457,6860,Pending,1/4/2019,10/5/2022,1/4/2019,9,177
46458,3880,Cancelled,4/5/2021,1/5/2022,4/5/2021,6,63
46459,16,Cancelled,10/27/2020,12/12/2020,10/27/2020,35,97
46460,7034,Pending,11/10/2018,8/28/2023,11/10/2018,45,155
46461,1283,Cancelled,12/22/2022,5/11/2019,12/22/2022,39,171
46462,3578,Pending,9/2/2020,3/25/2023,9/2/2020,45,151
46463,6580,Pending,6/29/2018,6/18/2023,6/29/2018,8,118
46464,3472,Pending,3/12/2022,4/19/2020,3/12/2022,8,98
46465,3766,Shipped,12/18/2018,5/7/2020,12/18/2018,24,127
46466,6012,Pending,1/5/2022,12/8/2021,1/5/2022,20,94
46467,2038,Pending,8/8/2019,7/1/2021,8/8/2019,20,180
46468,6710,Pending,3/30/2018,3/26/2023,3/30/2018,29,35
46469,2623,Shipped,3/14/2018,12/22/2021,3/14/2018,23,75
46470,7061,Pending,8/5/2020,4/29/2019,8/5/2020,11,35
46471,2798,Pending,3/1/2019,5/27/2022,3/1/2019,46,112
46472,7425,Pending,5/17/2022,12/23/2023,5/17/2022,7,19
46473,2981,Cancelled,1/29/2019,12/16/2018,1/29/2019,36,85
46474,8267,Shipped,8/10/2018,4/12/2018,8/10/2018,22,6
46475,6149,Shipped,3/26/2020,5/27/2023,3/26/2020,22,136
46476,4161,Pending,12/5/2021,7/10/2018,12/5/2021,17,169
46477,8776,Cancelled,7/8/2022,2/3/2023,7/8/2022,8,76
46478,5177,Cancelled,9/7/2022,6/6/2022,9/7/2022,6,187
46479,3152,Cancelled,7/6/2019,7/20/2022,7/6/2019,21,73
46480,558,Cancelled,6/8/2023,12/1/2020,6/8/2023,17,14
46481,7395,Pending,3/11/2022,5/19/2021,3/11/2022,5,21
46482,602,Shipped,9/19/2021,11/16/2022,9/19/2021,18,30
46483,3670,Cancelled,2/9/2018,3/1/2022,2/9/2018,34,116
46484,9654,Pending,7/3/2018,3/2/2020,7/3/2018,12,91
46485,5794,Cancelled,4/2/2021,1/12/2022,4/2/2021,16,49
46486,5252,Pending,9/26/2021,1/24/2020,9/26/2021,11,15
46487,3494,Cancelled,9/10/2022,2/8/2018,9/10/2022,18,155
46488,3362,Shipped,9/19/2023,11/11/2018,9/19/2023,29,6
46489,5255,Pending,12/2/2019,1/26/2021,12/2/2019,28,139
46490,9034,Pending,5/9/2019,12/6/2021,5/9/2019,27,163
46491,3370,Cancelled,9/27/2021,7/13/2020,9/27/2021,11,61
46492,4405,Cancelled,3/13/2020,4/15/2022,3/13/2020,26,102
46493,9857,Pending,3/26/2018,12/7/2018,3/26/2018,49,190
46494,9807,Cancelled,10/18/2023,4/26/2018,10/18/2023,41,2
46495,8286,Shipped,3/3/2019,11/28/2021,3/3/2019,40,178
46496,6802,Cancelled,6/17/2023,10/19/2021,6/17/2023,31,9
46497,1681,Pending,8/1/2023,7/26/2018,8/1/2023,50,51
46498,5932,Cancelled,10/20/2020,3/15/2022,10/20/2020,2,106
46499,3877,Shipped,8/19/2018,2/5/2020,8/19/2018,45,36
46500,7013,Shipped,9/2/2021,2/2/2022,9/2/2021,11,76
46501,2309,Pending,5/29/2022,1/15/2021,5/29/2022,24,189
46502,5394,Shipped,9/16/2022,2/11/2021,9/16/2022,20,114
46503,338,Shipped,9/1/2022,8/18/2019,9/1/2022,12,29
46504,7067,Pending,5/2/2019,2/28/2022,5/2/2019,21,116
46505,1502,Cancelled,2/17/2022,8/17/2018,2/17/2022,26,99
46506,7206,Pending,4/27/2018,10/25/2023,4/27/2018,30,38
46507,8342,Shipped,4/9/2019,2/19/2022,4/9/2019,41,182
46508,2781,Pending,10/30/2020,1/11/2022,10/30/2020,28,76
46509,3610,Pending,3/23/2023,2/19/2019,3/23/2023,45,67
46510,4066,Cancelled,9/11/2023,12/20/2023,9/11/2023,14,138
46511,2716,Pending,6/21/2021,9/17/2018,6/21/2021,10,97
46512,7842,Cancelled,9/22/2021,11/23/2019,9/22/2021,32,16
46513,1178,Pending,7/26/2020,8/11/2018,7/26/2020,23,57
46514,6555,Shipped,12/14/2022,6/15/2019,12/14/2022,21,177
46515,3188,Shipped,7/27/2023,2/18/2021,7/27/2023,13,104
46516,9205,Shipped,10/21/2019,4/5/2019,10/21/2019,37,147
46517,7202,Pending,12/3/2021,2/18/2022,12/3/2021,44,197
46518,5984,Cancelled,8/28/2023,4/26/2022,8/28/2023,32,1
46519,5552,Pending,8/5/2021,11/23/2020,8/5/2021,12,120
46520,2389,Shipped,3/17/2019,4/26/2022,3/17/2019,16,196
46521,4126,Pending,11/3/2021,3/14/2022,11/3/2021,19,84
46522,7985,Cancelled,11/4/2020,11/17/2019,11/4/2020,32,91
46523,7018,Cancelled,4/24/2018,10/18/2022,4/24/2018,5,176
46524,6187,Shipped,1/6/2020,12/11/2020,1/6/2020,5,159
46525,8835,Shipped,3/17/2021,5/12/2019,3/17/2021,39,16
46526,9489,Shipped,12/8/2018,7/26/2018,12/8/2018,23,145
46527,5166,Shipped,2/10/2019,11/4/2023,2/10/2019,25,120
46528,3675,Pending,3/10/2020,11/12/2021,3/10/2020,24,5
46529,1564,Cancelled,2/12/2020,12/7/2018,2/12/2020,8,17
46530,3016,Shipped,8/30/2023,10/5/2018,8/30/2023,27,81
46531,4417,Pending,4/2/2022,11/8/2021,4/2/2022,15,29
46532,621,Cancelled,4/7/2018,7/14/2018,4/7/2018,22,164
46533,1147,Shipped,4/20/2023,11/3/2019,4/20/2023,47,125
46534,1466,Cancelled,10/25/2020,4/1/2019,10/25/2020,6,152
46535,3854,Shipped,2/10/2023,11/8/2021,2/10/2023,35,18
46536,3700,Shipped,12/6/2019,8/28/2018,12/6/2019,20,125
46537,7168,Pending,3/26/2020,11/20/2020,3/26/2020,43,111
46538,9461,Pending,2/1/2022,1/27/2022,2/1/2022,40,172
46539,1820,Pending,1/18/2020,4/5/2021,1/18/2020,43,68
46540,8556,Cancelled,3/13/2021,6/30/2023,3/13/2021,3,125
46541,326,Pending,10/7/2019,8/8/2022,10/7/2019,50,154
46542,3931,Cancelled,12/5/2022,2/21/2021,12/5/2022,25,82
46543,5535,Pending,11/28/2018,9/7/2020,11/28/2018,36,66
46544,7296,Pending,5/26/2021,7/17/2021,5/26/2021,16,24
46545,8087,Cancelled,2/23/2020,10/11/2022,2/23/2020,8,121
46546,166,Cancelled,2/16/2020,7/14/2018,2/16/2020,3,158
46547,4095,Pending,5/12/2022,7/10/2021,5/12/2022,19,162
46548,6345,Shipped,4/13/2020,12/17/2023,4/13/2020,44,148
46549,5013,Pending,7/20/2021,2/2/2019,7/20/2021,11,62
46550,1042,Cancelled,5/11/2021,6/21/2023,5/11/2021,14,113
46551,3438,Cancelled,12/17/2020,12/24/2023,12/17/2020,37,118
46552,2578,Pending,6/27/2023,9/18/2021,6/27/2023,14,39
46553,6932,Pending,7/26/2022,9/15/2021,7/26/2022,15,46
46554,5900,Pending,3/13/2021,2/13/2023,3/13/2021,12,111
46555,8248,Shipped,5/26/2023,12/23/2022,5/26/2023,44,43
46556,3404,Shipped,9/8/2023,4/17/2021,9/8/2023,24,72
46557,5964,Pending,11/18/2021,11/12/2022,11/18/2021,36,172
46558,6373,Pending,5/5/2019,12/19/2023,5/5/2019,25,144
46559,562,Cancelled,8/2/2018,9/12/2020,8/2/2018,29,185
46560,6564,Shipped,2/16/2021,5/29/2019,2/16/2021,20,154
46561,3787,Shipped,3/17/2023,7/13/2022,3/17/2023,32,168
46562,1211,Pending,11/10/2018,4/25/2021,11/10/2018,42,2
46563,6829,Pending,12/5/2019,4/11/2021,12/5/2019,39,163
46564,2894,Cancelled,2/9/2019,12/1/2020,2/9/2019,41,50
46565,8254,Pending,7/20/2021,4/20/2022,7/20/2021,49,154
46566,7131,Shipped,3/14/2023,9/13/2022,3/14/2023,37,105
46567,3087,Shipped,11/4/2023,10/10/2022,11/4/2023,21,153
46568,9902,Shipped,6/27/2020,3/11/2023,6/27/2020,10,161
46569,473,Shipped,5/19/2022,1/27/2023,5/19/2022,13,158
46570,1034,Pending,11/19/2021,2/7/2019,11/19/2021,23,46
46571,5460,Shipped,9/11/2020,5/19/2019,9/11/2020,15,95
46572,7342,Pending,4/14/2018,11/27/2019,4/14/2018,48,108
46573,232,Cancelled,11/9/2023,8/30/2018,11/9/2023,33,58
46574,5924,Pending,3/19/2019,8/1/2019,3/19/2019,39,166
46575,3035,Shipped,3/2/2021,3/27/2019,3/2/2021,37,145
46576,7554,Pending,8/8/2021,4/10/2022,8/8/2021,23,81
46577,222,Pending,12/8/2022,9/28/2021,12/8/2022,41,34
46578,8279,Shipped,8/1/2021,7/22/2020,8/1/2021,36,76
46579,7185,Shipped,2/3/2021,5/19/2021,2/3/2021,32,165
46580,9681,Shipped,10/20/2019,2/18/2022,10/20/2019,30,174
46581,9805,Pending,11/16/2020,8/22/2022,11/16/2020,48,19
46582,3862,Shipped,8/8/2021,9/11/2020,8/8/2021,33,132
46583,861,Shipped,10/10/2023,10/1/2021,10/10/2023,1,17
46584,3403,Shipped,12/12/2021,8/15/2018,12/12/2021,36,132
46585,866,Cancelled,6/24/2020,9/20/2018,6/24/2020,45,118
46586,2104,Shipped,8/26/2022,3/6/2023,8/26/2022,44,55
46587,2467,Shipped,11/9/2018,9/8/2021,11/9/2018,5,30
46588,5359,Shipped,3/4/2019,3/24/2019,3/4/2019,26,168
46589,9634,Shipped,9/30/2018,2/28/2018,9/30/2018,37,102
46590,3281,Shipped,3/18/2022,5/4/2023,3/18/2022,30,172
46591,5161,Shipped,1/31/2022,1/1/2019,1/31/2022,35,126
46592,7043,Pending,4/15/2020,7/15/2023,4/15/2020,46,5
46593,6060,Shipped,12/22/2022,7/10/2022,12/22/2022,36,103
46594,1391,Shipped,10/3/2022,4/17/2021,10/3/2022,50,142
46595,132,Cancelled,5/6/2020,1/10/2020,5/6/2020,45,61
46596,2804,Shipped,4/4/2023,7/21/2019,4/4/2023,46,106
46597,9217,Pending,12/1/2021,5/23/2021,12/1/2021,41,135
46598,3589,Pending,5/1/2021,1/4/2020,5/1/2021,40,78
46599,6795,Cancelled,3/27/2020,10/8/2020,3/27/2020,31,106
46600,1976,Pending,8/22/2022,10/23/2023,8/22/2022,32,129
46601,5176,Cancelled,9/28/2018,10/14/2020,9/28/2018,1,3
46602,696,Pending,2/20/2020,7/24/2021,2/20/2020,14,17
46603,6435,Shipped,5/15/2019,6/23/2021,5/15/2019,50,26
46604,8062,Pending,11/18/2022,8/28/2022,11/18/2022,12,157
46605,9101,Cancelled,1/9/2023,8/4/2019,1/9/2023,12,15
46606,6398,Cancelled,6/4/2023,11/19/2021,6/4/2023,27,128
46607,1583,Shipped,1/30/2022,5/7/2020,1/30/2022,14,155
46608,7319,Cancelled,7/31/2020,1/30/2023,7/31/2020,29,122
46609,6247,Pending,5/16/2023,5/27/2022,5/16/2023,29,58
46610,4722,Cancelled,12/22/2021,7/8/2020,12/22/2021,41,15
46611,3922,Pending,3/8/2018,2/4/2022,3/8/2018,27,68
46612,8142,Cancelled,5/24/2021,8/15/2021,5/24/2021,17,177
46613,5155,Shipped,10/27/2019,8/31/2018,10/27/2019,44,4
46614,1965,Pending,12/12/2019,1/26/2020,12/12/2019,23,158
46615,2500,Pending,5/4/2022,5/22/2021,5/4/2022,14,107
46616,3707,Cancelled,1/24/2023,7/7/2021,1/24/2023,38,87
46617,8322,Shipped,5/22/2023,2/4/2019,5/22/2023,14,79
46618,563,Cancelled,11/19/2018,1/31/2018,11/19/2018,6,92
46619,7067,Pending,4/2/2021,11/23/2023,4/2/2021,39,41
46620,6127,Shipped,5/1/2020,6/25/2022,5/1/2020,8,58
46621,5866,Shipped,2/5/2019,2/23/2021,2/5/2019,33,98
46622,4402,Pending,1/18/2020,9/13/2020,1/18/2020,21,59
46623,629,Cancelled,1/28/2022,11/20/2020,1/28/2022,30,115
46624,3742,Cancelled,12/22/2020,3/5/2022,12/22/2020,19,11
46625,4851,Cancelled,12/21/2023,4/24/2018,12/21/2023,20,9
46626,1969,Cancelled,10/11/2021,9/19/2020,10/11/2021,36,7
46627,6968,Cancelled,11/18/2022,8/29/2020,11/18/2022,21,194
46628,4341,Cancelled,2/20/2022,9/9/2023,2/20/2022,3,52
46629,4747,Pending,3/30/2018,9/4/2020,3/30/2018,50,84
46630,7841,Shipped,11/14/2020,9/4/2021,11/14/2020,30,20
46631,559,Cancelled,1/4/2022,9/19/2022,1/4/2022,39,82
46632,2691,Pending,1/4/2023,6/15/2018,1/4/2023,6,56
46633,8800,Cancelled,11/13/2020,5/8/2018,11/13/2020,35,124
46634,4657,Pending,8/26/2019,12/19/2020,8/26/2019,23,147
46635,2487,Shipped,2/5/2019,1/23/2022,2/5/2019,17,51
46636,5308,Shipped,11/28/2020,10/17/2022,11/28/2020,30,123
46637,2379,Pending,3/17/2020,9/9/2022,3/17/2020,26,68
46638,5472,Cancelled,12/11/2018,10/28/2022,12/11/2018,47,181
46639,887,Pending,10/5/2022,5/23/2021,10/5/2022,42,6
46640,5126,Pending,7/18/2022,7/31/2021,7/18/2022,4,1
46641,9861,Shipped,1/30/2023,1/11/2022,1/30/2023,7,79
46642,1409,Cancelled,10/31/2020,7/14/2023,10/31/2020,1,100
46643,71,Cancelled,6/5/2023,11/7/2020,6/5/2023,32,29
46644,6198,Pending,5/17/2018,4/17/2020,5/17/2018,36,44
46645,63,Shipped,2/8/2018,1/11/2019,2/8/2018,49,87
46646,5332,Shipped,1/26/2020,5/20/2023,1/26/2020,31,122
46647,1841,Shipped,4/5/2021,3/2/2019,4/5/2021,41,178
46648,7796,Shipped,11/15/2018,2/2/2020,11/15/2018,44,155
46649,6023,Cancelled,12/30/2020,6/28/2019,12/30/2020,1,117
46650,7186,Cancelled,10/2/2020,4/6/2019,10/2/2020,18,194
46651,7298,Cancelled,3/2/2018,7/15/2018,3/2/2018,5,92
46652,9331,Shipped,1/20/2020,8/24/2020,1/20/2020,5,54
46653,1382,Cancelled,7/13/2019,12/6/2020,7/13/2019,38,112
46654,3574,Cancelled,7/25/2023,1/16/2018,7/25/2023,5,51
46655,2085,Shipped,2/19/2022,6/11/2019,2/19/2022,33,109
46656,1826,Pending,10/20/2018,2/8/2018,10/20/2018,18,150
46657,9394,Pending,8/21/2020,5/25/2019,8/21/2020,22,84
46658,9722,Cancelled,4/11/2023,11/10/2021,4/11/2023,8,15
46659,3945,Shipped,10/23/2019,3/16/2019,10/23/2019,48,188
46660,2758,Shipped,4/25/2018,12/31/2023,4/25/2018,29,92
46661,3941,Shipped,6/10/2022,3/29/2019,6/10/2022,37,99
46662,545,Shipped,1/15/2021,5/24/2018,1/15/2021,35,41
46663,2171,Pending,7/11/2023,10/22/2020,7/11/2023,40,28
46664,7312,Cancelled,5/7/2018,8/24/2021,5/7/2018,47,14
46665,9563,Pending,1/2/2020,5/17/2020,1/2/2020,49,63
46666,8534,Cancelled,11/6/2020,3/3/2018,11/6/2020,21,191
46667,9497,Pending,11/9/2019,7/21/2022,11/9/2019,21,35
46668,5222,Cancelled,3/18/2022,2/9/2021,3/18/2022,6,136
46669,3330,Shipped,4/1/2020,6/4/2018,4/1/2020,13,118
46670,9333,Pending,9/8/2020,3/30/2020,9/8/2020,23,16
46671,1151,Cancelled,3/29/2020,2/21/2021,3/29/2020,2,183
46672,1335,Shipped,2/3/2018,1/14/2022,2/3/2018,47,127
46673,2546,Pending,1/4/2022,5/4/2019,1/4/2022,35,66
46674,3996,Cancelled,1/26/2019,10/27/2018,1/26/2019,46,151
46675,9180,Pending,12/16/2018,7/10/2019,12/16/2018,31,46
46676,9559,Cancelled,7/16/2019,11/6/2020,7/16/2019,21,131
46677,4059,Pending,5/31/2018,11/23/2018,5/31/2018,26,43
46678,374,Pending,1/10/2021,8/12/2023,1/10/2021,30,128
46679,6942,Pending,8/29/2021,7/29/2021,8/29/2021,26,58
46680,3275,Pending,12/14/2021,3/29/2022,12/14/2021,48,150
46681,7402,Shipped,2/5/2018,3/7/2022,2/5/2018,47,6
46682,5831,Cancelled,5/30/2019,8/5/2018,5/30/2019,39,101
46683,5826,Pending,12/25/2020,1/24/2018,12/25/2020,32,105
46684,9068,Pending,12/9/2020,6/21/2020,12/9/2020,15,21
46685,7705,Shipped,4/28/2022,9/19/2019,4/28/2022,48,4
46686,9538,Pending,12/25/2018,3/8/2023,12/25/2018,38,165
46687,7624,Shipped,1/30/2019,8/10/2023,1/30/2019,4,98
46688,2369,Shipped,2/15/2022,12/19/2023,2/15/2022,18,128
46689,4722,Shipped,1/24/2020,7/17/2021,1/24/2020,13,126
46690,5832,Shipped,6/5/2018,12/31/2018,6/5/2018,8,154
46691,6475,Pending,7/26/2018,10/29/2019,7/26/2018,50,38
46692,6978,Shipped,8/7/2021,9/27/2022,8/7/2021,33,1
46693,9325,Cancelled,10/10/2020,7/28/2022,10/10/2020,1,50
46694,9095,Shipped,1/20/2018,7/1/2019,1/20/2018,3,39
46695,3672,Shipped,7/2/2022,6/19/2019,7/2/2022,25,53
46696,5373,Pending,7/19/2022,1/29/2018,7/19/2022,43,31
46697,7677,Cancelled,3/10/2020,11/14/2020,3/10/2020,15,137
46698,7794,Cancelled,11/25/2019,10/2/2020,11/25/2019,2,59
46699,5959,Cancelled,6/7/2023,4/3/2019,6/7/2023,43,59
46700,9992,Pending,10/23/2018,12/21/2021,10/23/2018,23,198
46701,1619,Cancelled,11/24/2019,11/16/2023,11/24/2019,31,66
46702,108,Shipped,11/26/2019,5/5/2021,11/26/2019,3,120
46703,1181,Shipped,10/26/2019,10/10/2022,10/26/2019,13,148
46704,5072,Pending,10/17/2020,9/13/2020,10/17/2020,49,72
46705,1984,Shipped,12/29/2020,3/20/2021,12/29/2020,17,5
46706,9377,Shipped,3/5/2019,2/21/2020,3/5/2019,18,176
46707,6871,Cancelled,11/10/2023,4/21/2019,11/10/2023,49,105
46708,4686,Pending,1/24/2023,2/3/2023,1/24/2023,15,197
46709,3885,Pending,12/27/2022,4/1/2018,12/27/2022,19,155
46710,4402,Shipped,6/24/2021,8/19/2018,6/24/2021,40,69
46711,7430,Pending,6/3/2020,7/29/2022,6/3/2020,31,65
46712,4912,Shipped,11/28/2021,12/13/2019,11/28/2021,13,147
46713,2934,Cancelled,11/3/2022,12/27/2021,11/3/2022,47,111
46714,2978,Pending,2/21/2018,10/2/2021,2/21/2018,40,180
46715,176,Pending,8/28/2018,2/25/2018,8/28/2018,13,9
46716,3947,Shipped,3/21/2023,2/3/2018,3/21/2023,13,183
46717,3833,Cancelled,6/3/2019,11/29/2021,6/3/2019,27,159
46718,2873,Shipped,6/15/2019,1/23/2018,6/15/2019,26,129
46719,4268,Shipped,1/22/2018,6/9/2020,1/22/2018,18,143
46720,6988,Cancelled,9/20/2019,3/23/2023,9/20/2019,33,34
46721,6225,Shipped,9/13/2018,3/16/2022,9/13/2018,3,54
46722,2280,Shipped,8/1/2022,8/11/2023,8/1/2022,46,38
46723,267,Cancelled,10/8/2021,6/21/2019,10/8/2021,4,129
46724,3866,Cancelled,7/12/2022,1/17/2021,7/12/2022,26,97
46725,4920,Cancelled,3/20/2020,5/22/2023,3/20/2020,26,85
46726,9654,Pending,1/31/2023,1/6/2019,1/31/2023,30,53
46727,709,Cancelled,10/3/2022,11/10/2018,10/3/2022,40,166
46728,4119,Cancelled,3/14/2021,2/15/2020,3/14/2021,44,81
46729,2380,Shipped,1/28/2023,1/6/2023,1/28/2023,35,102
46730,8719,Pending,5/7/2018,10/5/2018,5/7/2018,26,167
46731,1,Shipped,2/24/2020,4/7/2019,2/24/2020,19,57
46732,5632,Pending,10/8/2018,4/18/2018,10/8/2018,27,79
46733,501,Shipped,6/15/2022,4/14/2020,6/15/2022,34,32
46734,3664,Shipped,4/11/2023,10/29/2018,4/11/2023,16,130
46735,3926,Shipped,10/31/2021,3/13/2020,10/31/2021,29,17
46736,6528,Pending,3/3/2023,9/2/2021,3/3/2023,29,160
46737,1704,Pending,8/18/2021,8/27/2020,8/18/2021,35,153
46738,8108,Shipped,11/20/2022,1/14/2022,11/20/2022,50,55
46739,711,Shipped,8/31/2020,10/31/2023,8/31/2020,12,63
46740,9119,Shipped,7/2/2022,11/24/2020,7/2/2022,42,3
46741,4693,Pending,11/21/2019,5/14/2023,11/21/2019,39,95
46742,1131,Cancelled,5/20/2021,12/5/2022,5/20/2021,11,184
46743,9527,Shipped,2/18/2020,4/19/2022,2/18/2020,4,81
46744,5031,Shipped,9/15/2019,10/9/2021,9/15/2019,14,123
46745,2467,Shipped,5/26/2020,11/23/2023,5/26/2020,35,60
46746,2092,Cancelled,2/8/2023,10/17/2021,2/8/2023,8,155
46747,7002,Shipped,1/23/2021,5/9/2021,1/23/2021,42,151
46748,1690,Shipped,1/16/2022,4/13/2020,1/16/2022,25,24
46749,3039,Cancelled,8/16/2018,11/30/2022,8/16/2018,18,3
46750,5529,Pending,11/16/2021,2/16/2021,11/16/2021,40,98
46751,8477,Shipped,6/10/2022,2/10/2022,6/10/2022,18,86
46752,3323,Cancelled,9/21/2021,1/18/2023,9/21/2021,25,175
46753,9539,Pending,8/29/2020,3/19/2023,8/29/2020,27,59
46754,3552,Pending,3/14/2022,12/26/2023,3/14/2022,6,171
46755,6324,Shipped,1/21/2023,11/16/2019,1/21/2023,6,85
46756,9093,Pending,8/29/2019,11/24/2021,8/29/2019,22,182
46757,768,Shipped,11/21/2019,7/14/2021,11/21/2019,12,121
46758,526,Shipped,10/14/2019,1/24/2022,10/14/2019,29,141
46759,1544,Shipped,12/7/2020,7/17/2022,12/7/2020,37,14
46760,3867,Shipped,2/4/2018,1/18/2020,2/4/2018,15,80
46761,5298,Pending,11/16/2018,2/23/2018,11/16/2018,32,103
46762,8891,Shipped,4/4/2020,2/9/2019,4/4/2020,2,57
46763,1726,Shipped,12/23/2022,3/12/2021,12/23/2022,20,42
46764,9067,Pending,1/8/2021,6/24/2023,1/8/2021,25,187
46765,9090,Cancelled,2/21/2018,7/12/2018,2/21/2018,26,125
46766,1831,Pending,9/21/2023,9/28/2021,9/21/2023,16,65
46767,4392,Shipped,10/18/2023,12/2/2020,10/18/2023,36,101
46768,6684,Shipped,11/29/2022,8/13/2018,11/29/2022,9,62
46769,2713,Pending,5/19/2023,10/3/2021,5/19/2023,36,160
46770,4962,Cancelled,12/31/2020,2/13/2022,12/31/2020,34,187
46771,2111,Cancelled,9/29/2018,7/22/2020,9/29/2018,26,74
46772,4440,Cancelled,8/12/2021,9/12/2022,8/12/2021,5,101
46773,6831,Cancelled,11/20/2020,6/19/2019,11/20/2020,36,32
46774,3133,Pending,1/21/2023,9/29/2020,1/21/2023,28,113
46775,8575,Shipped,3/4/2019,5/13/2023,3/4/2019,20,136
46776,7654,Cancelled,8/27/2021,4/20/2020,8/27/2021,41,104
46777,1767,Pending,4/27/2022,1/30/2018,4/27/2022,8,172
46778,1788,Pending,11/18/2021,4/4/2023,11/18/2021,27,168
46779,8597,Shipped,1/16/2018,1/28/2022,1/16/2018,29,26
46780,1256,Cancelled,11/10/2020,11/1/2021,11/10/2020,25,107
46781,5945,Cancelled,6/30/2020,7/19/2022,6/30/2020,13,58
46782,6810,Cancelled,10/7/2023,10/2/2019,10/7/2023,23,166
46783,9142,Shipped,7/13/2023,8/14/2023,7/13/2023,6,118
46784,3970,Shipped,8/25/2022,12/28/2022,8/25/2022,48,186
46785,6856,Pending,4/17/2018,11/4/2021,4/17/2018,48,153
46786,3018,Pending,8/14/2020,4/10/2021,8/14/2020,12,125
46787,4241,Shipped,9/23/2019,11/7/2021,9/23/2019,14,146
46788,3071,Cancelled,11/17/2019,6/15/2019,11/17/2019,9,180
46789,3960,Cancelled,3/25/2019,7/8/2023,3/25/2019,14,170
46790,7085,Cancelled,12/24/2021,11/7/2022,12/24/2021,28,95
46791,775,Cancelled,11/27/2018,2/7/2019,11/27/2018,47,171
46792,6186,Cancelled,6/27/2022,8/11/2019,6/27/2022,44,22
46793,139,Pending,10/24/2022,4/2/2022,10/24/2022,8,168
46794,533,Shipped,12/22/2020,6/15/2022,12/22/2020,29,185
46795,3333,Pending,5/16/2023,10/13/2018,5/16/2023,34,5
46796,3742,Shipped,3/19/2021,5/16/2019,3/19/2021,43,30
46797,1320,Shipped,5/6/2023,12/2/2023,5/6/2023,43,195
46798,1092,Shipped,6/12/2018,4/13/2019,6/12/2018,13,6
46799,6658,Shipped,6/25/2019,7/6/2021,6/25/2019,19,89
46800,1028,Shipped,7/23/2023,9/1/2022,7/23/2023,10,195
46801,6058,Shipped,11/20/2021,9/28/2021,11/20/2021,23,7
46802,3978,Shipped,9/11/2018,5/9/2018,9/11/2018,6,164
46803,1692,Shipped,6/3/2023,4/13/2021,6/3/2023,35,48
46804,1597,Pending,3/27/2021,3/18/2019,3/27/2021,36,22
46805,2690,Shipped,2/6/2020,7/26/2018,2/6/2020,35,76
46806,7760,Pending,1/19/2021,6/25/2020,1/19/2021,41,126
46807,3106,Pending,5/18/2018,11/26/2019,5/18/2018,19,50
46808,544,Pending,2/6/2019,6/25/2021,2/6/2019,2,197
46809,4250,Pending,12/19/2023,5/12/2023,12/19/2023,24,27
46810,408,Shipped,11/19/2022,7/15/2018,11/19/2022,43,141
46811,7828,Shipped,7/26/2018,1/13/2020,7/26/2018,28,27
46812,6794,Cancelled,12/2/2020,6/4/2023,12/2/2020,10,152
46813,3923,Shipped,10/14/2023,11/19/2023,10/14/2023,33,26
46814,2141,Cancelled,4/2/2018,2/6/2018,4/2/2018,31,32
46815,6501,Cancelled,1/2/2018,7/10/2020,1/2/2018,12,70
46816,2707,Shipped,12/8/2020,7/5/2020,12/8/2020,1,107
46817,9035,Pending,10/5/2018,5/5/2021,10/5/2018,33,180
46818,1111,Cancelled,5/18/2019,5/23/2022,5/18/2019,25,32
46819,1689,Pending,10/11/2019,11/15/2022,10/11/2019,21,109
46820,7684,Cancelled,5/9/2018,1/19/2022,5/9/2018,36,25
46821,2364,Pending,1/7/2019,6/30/2018,1/7/2019,45,85
46822,3630,Pending,7/27/2019,4/11/2020,7/27/2019,44,107
46823,4614,Shipped,5/13/2020,8/3/2018,5/13/2020,14,119
46824,4122,Cancelled,9/5/2021,7/20/2019,9/5/2021,8,133
46825,9231,Cancelled,5/18/2023,8/29/2023,5/18/2023,30,28
46826,7696,Cancelled,10/7/2022,11/2/2019,10/7/2022,34,126
46827,6701,Pending,5/8/2020,2/6/2022,5/8/2020,23,20
46828,1262,Cancelled,1/1/2023,1/20/2022,1/1/2023,50,66
46829,5595,Cancelled,12/8/2019,12/5/2022,12/8/2019,8,95
46830,2574,Pending,11/28/2022,9/8/2019,11/28/2022,28,109
46831,6294,Pending,7/15/2020,4/19/2019,7/15/2020,46,72
